buildYear,salesPeriodTotal,numberOfRooms,paymentCash,residentialArea,areaWeighted,postal,dateRemoved,city,lat,lon,price_area,price_area_log,sale_year,geometry
1927,574.0,3,1195000.0,79.0,79.0,2600,08-07-2013,Glostrup,55.6630222843982,12.392964770942323,15126.582278481013,9.624208890880727,2013,POINT (713404.0006801337 6173796.003209272)
1924,,7,2995000.0,214.0,206.0,2600,18-04-2012,Glostrup,55.67745485577509,12.417510425683016,14538.83495145631,9.584578620742105,2012,POINT (714868.0007237809 6175477.003207361)
1924,546.0,7,2975000.0,214.0,206.0,2600,23-08-2012,Glostrup,55.67745485577509,12.417510425683016,14441.747572815533,9.577878428172285,2012,POINT (714868.0007237809 6175477.003207361)
1935,,4,2495000.0,94.0,130.0,2600,06-04-2012,Glostrup,55.66934350603122,12.404950647735234,19192.30769230769,9.862264836712173,2012,POINT (714123.0007012001 6174536.003208469)
1955,,3,2350000.0,82.0,120.0,2600,25-04-2012,Glostrup,55.678728405175846,12.404048208138207,19583.333333333332,9.882434143338296,2012,POINT (714015.0006996451 6175577.003206663)
1972,,2,1125000.0,70.0,70.0,2600,03-07-2012,Glostrup,55.66643248629138,12.382459036913593,16071.42857142857,9.684798351571299,2012,POINT (712725.0006620873 6174143.003208292)
2003,,4,2875000.0,117.0,119.0,2600,26-09-2012,Glostrup,55.682753713784116,12.4067375959071,24159.66386554622,10.092439739102058,2012,POINT (714162.0007044403 6176033.003205992)
1950,,4,2495000.0,95.0,135.0,2600,07-05-2012,Glostrup,55.67293705728415,12.40505625328908,18481.48148148148,9.824524508729327,2012,POINT (714110.0007014051 6174936.003207793)
1939,,6,1875000.0,86.0,86.0,2600,10-01-2013,Glostrup,55.679012637401065,12.417105367759149,21802.325581395347,9.98977192113314,2013,POINT (714834.0007230532 6175649.003207054)
1939,,6,1875000.0,86.0,86.0,2600,15-01-2013,Glostrup,55.679012637401065,12.417105367759149,21802.325581395347,9.98977192113314,2013,POINT (714834.0007230532 6175649.003207054)
1956,,4,2985000.0,143.0,185.0,2600,02-07-2013,Glostrup,55.677124420911944,12.402556257422175,16135.135135135135,9.688754479730514,2013,POINT (713930.0006969982 6175394.003206916)
2003,466.0,3,2594000.0,98.0,100.0,2600,11-10-2012,Glostrup,55.682716220577724,12.40711627198699,25940.0,10.163541457870435,2012,POINT (714186.0007051144 6176030.00320601)
2003,,3,2750000.0,98.0,100.0,2600,09-05-2012,Glostrup,55.682716220577724,12.40711627198699,27500.0,10.221941283654663,2012,POINT (714186.0007051144 6176030.00320601)
1963,,4,2295000.0,115.0,121.0,2600,28-08-2012,Glostrup,55.66138188625536,12.413515661184864,18966.942148760332,9.850452855880041,2012,POINT (714705.0007164779 6173677.003210267)
1963,,4,2345000.0,115.0,121.0,2600,02-05-2012,Glostrup,55.66138188625536,12.413515661184864,19380.165289256198,9.872005414265775,2012,POINT (714705.0007164779 6173677.003210267)
2003,,4,2795000.0,131.0,131.0,2600,12-10-2012,Glostrup,55.682825397025425,12.40026677771324,21335.87786259542,9.968145341370185,2012,POINT (713755.0006929894 6176021.003205762)
2000,396.0,3,2595000.0,101.0,105.0,2600,04-12-2012,Glostrup,55.67363880043054,12.396287004218154,24714.285714285714,10.115136724424604,2012,POINT (713555.0006859695 6174987.003207372)
2000,,4,2750000.0,101.0,105.0,2600,27-04-2012,Glostrup,55.67363880043054,12.396287004218154,26190.47619047619,10.173151119485231,2012,POINT (713555.0006859695 6174987.003207372)
2003,,4,2195000.0,114.0,114.0,2600,14-01-2013,Glostrup,55.68305975992904,12.399921107170195,19254.385964912282,9.865494156096913,2013,POINT (713732.0006923825 6176046.003205706)
2003,,4,2295000.0,114.0,114.0,2600,11-07-2012,Glostrup,55.68305975992904,12.399921107170195,20131.57894736842,9.910044953082288,2012,POINT (713732.0006923825 6176046.003205706)
1999,,6,3795000.0,138.0,140.0,2600,11-12-2012,Glostrup,55.671691192358544,12.405886599428413,27107.14285714286,10.207552546202564,2012,POINT (714169.0007028733 6174800.003208057)
1999,,6,3799000.0,138.0,140.0,2600,02-05-2013,Glostrup,55.671691192358544,12.405886599428413,27135.714285714286,10.208606009560459,2013,POINT (714169.0007028733 6174800.003208057)
1931,,4,1695000.0,89.0,89.0,2600,03-09-2012,Glostrup,55.668373030895125,12.404929916127982,19044.94382022472,9.854556929064548,2012,POINT (714127.0007011589 6174428.003208651)
1931,,3,1695000.0,92.0,92.0,2600,03-09-2012,Glostrup,55.668373030895125,12.404929916127982,18423.91304347826,9.821404721747648,2012,POINT (714127.0007011589 6174428.003208651)
2013,,4,1775000.0,157.0,165.0,2600,15-11-2012,Glostrup,55.678064970764105,12.404627017767046,10757.575757575758,9.283365506991073,2012,POINT (714055.000700668 6175505.00320681)
2013,,4,1798000.0,157.0,165.0,2600,04-07-2012,Glostrup,55.678064970764105,12.404627017767046,10896.969696969696,9.296240020113123,2012,POINT (714055.000700668 6175505.00320681)
1958,,3,1795000.0,99.0,106.0,2600,04-10-2012,Glostrup,55.67306955105035,12.40546552808894,16933.962264150945,9.73707648579245,2012,POINT (714135.0007021321 6174952.003207782)
1988,,6,3460000.0,151.0,159.0,2600,23-08-2012,Glostrup,55.67876955776332,12.421953405193992,21761.006289308178,9.987874944813676,2012,POINT (715140.0007318849 6175637.003207267)
1955,,5,3495000.0,143.0,185.0,2600,07-03-2013,Glostrup,55.67767940800436,12.403941097649748,18891.891891891893,9.846488108571723,2013,POINT (714014.0006994505 6175460.003206858)
1955,416.0,5,3195000.0,143.0,185.0,2600,12-11-2013,Glostrup,55.67767940800436,12.403941097649748,17270.27027027027,9.756741820715447,2013,POINT (714014.0006994505 6175460.003206858)
2004,492.0,3,2475000.0,98.0,100.0,2600,31-01-2013,Glostrup,55.68241419921846,12.407631062340094,24750.0,10.116580767996837,2013,POINT (714220.0007060303 6175998.003206086)
2004,,3,2475000.0,98.0,100.0,2600,07-09-2012,Glostrup,55.68241419921846,12.407631062340094,24750.0,10.116580767996837,2012,POINT (714220.0007060303 6175998.003206086)
1958,,3,2350000.0,175.0,178.0,2600,19-11-2012,Glostrup,55.67115797205478,12.404042465536824,13202.247191011236,9.488142335828256,2012,POINT (714056.0006995988 6174735.003208095)
1972,,3,1445000.0,83.0,83.0,2600,26-09-2012,Glostrup,55.66643248629138,12.382459036913593,17409.63855421687,9.764779271732072,2012,POINT (712725.0006620873 6174143.003208292)
1933,,4,2095000.0,92.0,115.0,2600,10-01-2013,Glostrup,55.66858212217115,12.395768985842867,18217.391304347828,9.810131982975125,2013,POINT (713550.0006850408 6174423.003208312)
1933,138.0,4,2095000.0,92.0,115.0,2600,29-01-2013,Glostrup,55.66858212217115,12.395768985842867,18217.391304347828,9.810131982975125,2013,POINT (713550.0006850408 6174423.003208312)
1931,,3,1295000.0,79.0,79.0,2600,15-02-2013,Glostrup,55.668508014981526,12.404925742056884,16392.40506329114,9.704573400648753,2013,POINT (714126.0007011518 6174443.003208626)
1931,267.0,2,999000.0,57.0,57.0,2600,10-04-2013,Glostrup,55.668373030895125,12.404929916127982,17526.315789473683,9.77145878979614,2013,POINT (714127.0007011589 6174428.003208651)
1931,,2,995000.0,57.0,57.0,2600,16-08-2013,Glostrup,55.668373030895125,12.404929916127982,17456.140350877195,9.76744674830618,2013,POINT (714127.0007011589 6174428.003208651)
1938,,7,3500000.0,215.0,260.0,2600,10-01-2013,Glostrup,55.66441863665236,12.397412306902776,13461.538461538461,9.507591895444115,2013,POINT (713676.0006878925 6173965.003209153)
1938,,7,3500000.0,215.0,260.0,2600,29-10-2013,Glostrup,55.66441863665236,12.397412306902776,13461.538461538461,9.507591895444115,2013,POINT (713676.0006878925 6173965.003209153)
1933,,4,1795000.0,81.0,81.0,2600,17-10-2012,Glostrup,55.66826539617913,12.404920559441807,22160.493827160495,10.006066425232078,2012,POINT (714127.0007011415 6174416.003208672)
2003,332.0,4,2595000.0,121.0,121.0,2600,01-03-2013,Glostrup,55.68296483848402,12.401074598543206,21446.280991735537,9.973306528985384,2013,POINT (713805.0006944123 6176039.003205763)
2003,,4,2675000.0,121.0,121.0,2600,26-09-2012,Glostrup,55.68296483848402,12.401074598543206,22107.438016528926,10.003669392715503,2012,POINT (713805.0006944123 6176039.003205763)
1931,,2,1230000.0,55.0,55.0,2600,25-06-2013,Glostrup,55.668373030895125,12.404929916127982,22363.636363636364,10.01519154211613,2013,POINT (714127.0007011589 6174428.003208651)
2011,,4,2295000.0,104.0,105.0,2600,18-02-2013,Glostrup,55.6834418269623,12.422711941496425,21857.14285714286,9.992283051319259,2013,POINT (715162.0007332966 6176159.00320641)
1956,,3,2095000.0,119.0,150.0,2600,09-11-2012,Glostrup,55.6791383280335,12.403208652521716,13966.666666666666,9.54442881724212,2012,POINT (713960.0006981613 6175620.003206559)
1965,,7,2150000.0,133.0,128.0,2600,26-10-2012,Glostrup,55.67812020680519,12.412667512016913,16796.875,9.72894813618423,2012,POINT (714560.0007150308 6175536.003207069)
1933,,2,1225000.0,50.0,50.0,2600,28-06-2013,Glostrup,55.66826539617913,12.404920559441807,24500.0,10.106428396532818,2013,POINT (714127.0007011415 6174416.003208672)
1961,,3,1295000.0,77.0,77.0,2600,09-03-2013,Glostrup,55.65953964224504,12.404750714374122,16818.18181818182,9.730215831262091,2013,POINT (714164.0007007982 6173445.003210317)
1965,524.0,4,2195000.0,112.0,117.0,2600,17-08-2013,Glostrup,55.70368367150512,12.426807642052765,18760.68376068376,9.839518669693653,2013,POINT (715308.0007409266 6178423.003202718)
1965,543.0,4,1995000.0,112.0,117.0,2600,27-10-2013,Glostrup,55.70368367150512,12.426807642052765,17051.28205128205,9.743980673508345,2013,POINT (715308.0007409266 6178423.003202718)
1965,,4,2395000.0,112.0,117.0,2600,07-09-2012,Glostrup,55.70368367150512,12.426807642052765,20470.08547008547,9.926719854029397,2012,POINT (715308.0007409266 6178423.003202718)
1950,,3,1195000.0,58.0,58.0,2600,09-01-2013,Glostrup,55.66781559609922,12.404929183147097,20603.44827586207,9.93321373280133,2013,POINT (714130.0007011547 6174366.003208757)
1950,194.0,3,1195000.0,58.0,58.0,2600,22-05-2013,Glostrup,55.66781559609922,12.404929183147097,20603.44827586207,9.93321373280133,2013,POINT (714130.0007011547 6174366.003208757)
1955,,3,2395000.0,87.0,113.0,2600,01-02-2013,Glostrup,55.677707883281926,12.402591048091972,21194.690265486726,9.961505970114812,2013,POINT (713929.0006970628 6175459.003206808)
1938,,5,2595000.0,133.0,154.0,2600,05-02-2013,Glostrup,55.67096505112199,12.395434677865712,16850.64935064935,9.732144472168496,2013,POINT (713516.000684469 6174687.003207849)
1961,,3,1048000.0,77.0,77.0,2600,08-07-2013,Glostrup,55.659691684374536,12.404779831164632,13610.38961038961,9.51858872200944,2013,POINT (714165.000700851 6173462.003210291)
1965,,5,2995000.0,168.0,202.0,2600,26-03-2013,Glostrup,55.701146973591854,12.427492968449792,14826.732673267326,9.604187092130482,2013,POINT (715365.0007421804 6178143.003203225)
1944,,1,549000.0,38.0,38.0,2600,16-07-2013,Glostrup,55.66689574385746,12.392377638675706,14447.368421052632,9.578267560765282,2013,POINT (713346.0006791335 6174225.003208522)
1939,,7,2395000.0,137.0,170.0,2600,20-04-2013,Glostrup,55.67077673940496,12.405791166496275,14088.235294117647,9.553095351776891,2013,POINT (714168.0007026995 6174698.003208227)
2001,,3,1695000.0,71.0,71.0,2600,06-03-2013,Glostrup,55.67002003307567,12.404548102878792,23873.23943661972,10.080513421755372,2013,POINT (714094.0007004895 6174610.003208331)
2011,353.0,4,2275000.0,104.0,105.0,2600,23-03-2013,Glostrup,55.683485903377026,12.421776838311244,21666.666666666668,9.983530260209665,2013,POINT (715103.0007315847 6176161.003206368)
2011,,4,2275000.0,104.0,105.0,2600,22-01-2013,Glostrup,55.683485903377026,12.421776838311244,21666.666666666668,9.983530260209665,2013,POINT (715103.0007315847 6176161.003206368)
2011,,4,2275000.0,104.0,105.0,2600,17-03-2012,Glostrup,55.683485903377026,12.421776838311244,21666.666666666668,9.983530260209665,2012,POINT (715103.0007315847 6176161.003206368)
2011,,4,2275000.0,104.0,105.0,2600,23-02-2013,Glostrup,55.68338502542461,12.421847592897914,21666.666666666668,9.983530260209665,2013,POINT (715108.0007317133 6176150.003206389)
2011,,4,2275000.0,104.0,105.0,2600,22-01-2013,Glostrup,55.68338502542461,12.421847592897914,21666.666666666668,9.983530260209665,2013,POINT (715108.0007317133 6176150.003206389)
2011,674.0,4,2275000.0,104.0,105.0,2600,17-03-2012,Glostrup,55.68338502542461,12.421847592897914,21666.666666666668,9.983530260209665,2012,POINT (715108.0007317133 6176150.003206389)
1960,,4,2850000.0,162.0,169.0,2600,22-04-2013,Glostrup,55.67751099322548,12.402558026294134,16863.905325443786,9.73293083732176,2013,POINT (713928.0006970032 6175437.003206844)
1931,62.0,5,2795000.0,110.0,131.0,2600,23-04-2013,Glostrup,55.66859082447576,12.392206282029877,21335.87786259542,9.968145341370185,2013,POINT (713326.0006788447 6174413.003208194)
1935,,2,825000.0,52.0,52.0,2600,07-05-2013,Glostrup,55.66205804404206,12.405367215676401,15865.384615384615,9.67189494673539,2013,POINT (714189.0007019046 6173727.003209862)
2014,,3,1995000.0,164.0,213.0,2600,29-04-2013,Glostrup,55.67989682942809,12.4053591814235,9366.197183098591,9.144862442596676,2013,POINT (714091.0007019757 6175711.003206488)
1930,,3,1995000.0,86.0,95.0,2600,12-06-2012,Glostrup,55.66245564119937,12.411764131464341,21000.0,9.95227771670556,2012,POINT (714589.0007133319 6173791.003210002)
1936,,4,2995000.0,125.0,151.0,2600,27-01-2012,Glostrup,55.66476247079568,12.397982956155536,19834.437086092716,9.895174952716763,2012,POINT (713710.0006888936 6174005.003209107)
2011,,4,2275000.0,104.0,105.0,2600,24-03-2012,Glostrup,55.68333929260564,12.421875424208048,21666.666666666668,9.983530260209665,2012,POINT (715110.0007317641 6176145.003206398)
2011,370.0,4,2275000.0,104.0,105.0,2600,17-03-2012,Glostrup,55.68333929260564,12.421875424208048,21666.666666666668,9.983530260209665,2012,POINT (715110.0007317641 6176145.003206398)
2011,,4,2375000.0,110.0,111.0,2600,22-01-2013,Glostrup,55.68341879767385,12.422248407445455,21396.396396396398,9.970977794138545,2013,POINT (715133.000732447 6176155.003206399)
2011,,4,2375000.0,110.0,111.0,2600,17-03-2012,Glostrup,55.68341879767385,12.422248407445455,21396.396396396398,9.970977794138545,2012,POINT (715133.000732447 6176155.003206399)
2011,,4,2295000.0,104.0,105.0,2600,07-06-2012,Glostrup,55.68355477614827,12.422530842559464,21857.14285714286,9.992283051319259,2012,POINT (715150.0007329653 6176171.003206381)
2011,,4,2295000.0,104.0,105.0,2600,17-03-2012,Glostrup,55.68355477614827,12.422530842559464,21857.14285714286,9.992283051319259,2012,POINT (715150.0007329653 6176171.003206381)
2011,,4,2275000.0,104.0,105.0,2600,12-07-2012,Glostrup,55.68344017057272,12.421804669771605,21666.666666666668,9.983530260209665,2012,POINT (715105.0007316351 6176156.003206376)
2011,,4,2275000.0,104.0,105.0,2600,17-03-2012,Glostrup,55.68344017057272,12.421804669771605,21666.666666666668,9.983530260209665,2012,POINT (715105.0007316351 6176156.003206376)
2011,,4,2275000.0,104.0,105.0,2600,15-02-2012,Glostrup,55.683531636175594,12.421749006787765,21666.666666666668,9.983530260209665,2012,POINT (715101.0007315337 6176166.003206359)
1959,,3,1349000.0,81.0,81.0,2600,19-01-2012,Glostrup,55.668560767502214,12.39069239343907,16654.320987654322,9.720424980517453,2012,POINT (713231.000676224 6174405.00320815)
1959,,4,2950000.0,129.0,142.0,2600,24-09-2013,Glostrup,55.67668948599015,12.400083982983467,20774.647887323943,9.941488670714742,2013,POINT (713777.0006926385 6175338.003206916)
1959,,3,1245000.0,81.0,81.0,2600,30-07-2013,Glostrup,55.66847458134485,12.390557666792994,15370.37037037037,9.640196933208506,2013,POINT (713223.0006759905 6174395.003208162)
1957,389.0,4,1995000.0,106.0,106.0,2600,04-11-2013,Glostrup,55.65916672762777,12.404257078322651,18820.754716981133,9.842715514194033,2013,POINT (714135.0006999215 6173402.00321037)
1957,,4,1995000.0,106.0,106.0,2600,25-09-2012,Glostrup,55.65916672762777,12.404257078322651,18820.754716981133,9.842715514194033,2012,POINT (714135.0006999215 6173402.00321037)
2005,,5,4500000.0,153.0,160.0,2600,01-05-2013,Glostrup,55.675908404241675,12.402959754278307,28125.0,10.244414139506722,2013,POINT (713962.0006977054 6175260.00320716)
2003,,3,1795000.0,80.0,80.0,2600,22-05-2013,Glostrup,55.68297661362665,12.401298420232004,22437.5,10.018488945230635,2013,POINT (713819.0006948069 6176041.003205767)
1953,,3,2400000.0,128.0,136.0,2600,11-05-2013,Glostrup,55.660301213821285,12.410669937468224,17647.058823529413,9.778324409582122,2013,POINT (714532.0007113579 6173548.003210372)
1900,,6,2095000.0,138.0,145.0,2600,22-11-2013,Glostrup,55.667673730018045,12.39610383993826,14448.275862068966,9.5783303689178,2013,POINT (713576.0006856207 6174323.003208495)
1960,,4,1485000.0,94.0,94.0,2600,28-09-2013,Glostrup,55.663038723610725,12.414073584333703,15797.872340425532,9.667630547948933,2013,POINT (714731.0007174921 6173863.003209971)
1938,,2,845000.0,57.0,57.0,2600,29-06-2013,Glostrup,55.667195694773255,12.39226044648298,14824.561403508771,9.604040638504761,2013,POINT (713337.0006789322 6174258.003208457)
1956,,4,2950000.0,113.0,160.0,2600,08-07-2013,Glostrup,55.661255465523794,12.412566226258225,18437.5,9.822141913082175,2013,POINT (714646.0007147678 6173660.003210254)
1961,,3,998000.0,77.0,77.0,2600,13-08-2013,Glostrup,55.65982578734456,12.404807389305564,12961.038961038961,9.469703133439918,2013,POINT (714166.0007009006 6173477.003210265)
2003,,6,4175000.0,212.0,222.0,2600,29-06-2013,Glostrup,55.682109647008225,12.401111698996232,18806.306306306305,9.841947534394814,2013,POINT (713812.0006944737 6175944.003205926)
2003,,6,4175000.0,212.0,222.0,2600,13-06-2013,Glostrup,55.682109647008225,12.401111698996232,18806.306306306305,9.841947534394814,2013,POINT (713812.0006944737 6175944.003205926)
2003,,4,2938000.0,117.0,119.0,2600,09-08-2013,Glostrup,55.68255388764014,12.408104729339074,24689.0756302521,10.11411614260443,2013,POINT (714249.0007068759 6176015.003206074)
1951,,5,2995000.0,118.0,145.0,2600,27-06-2013,Glostrup,55.67316025946759,12.404789276551268,20655.172413793105,9.935721047111112,2013,POINT (714092.0007009321 6174960.003207742)
1961,,3,1075000.0,77.0,77.0,2600,08-08-2013,Glostrup,55.659378630527904,12.404720818416667,13961.038961038961,9.544025797690216,2013,POINT (714163.0007007443 6173427.003210346)
